"","town","loglik","loglik.sd","nfail.max","nfail.min","mu","delay","sigma","gamma","rho","R0","log.beta1","amplitude","alpha","iota","cohort","eta","tau","S.0","E.0","I.0","R.0"
"1066","Sheffield",-2810.65794927622,0.213171825559638,0,0,0.02,4,54.3328336543228,62.2107047658432,0.649286405101602,33.0973258390117,7.54596955178321,0.313104602586263,1.02349622764412,0.852972053756787,0.225181938713437,545.466331986834,0.174769437501126,0.0290519672504502,6.03739891363144e-05,8.85603926025628e-05,0.97079909836781
"1067","Leeds",-2918.58530056234,0.227223217938701,0,0,0.02,4,40.6753850607194,35.059563054275,0.665671676387755,47.7689144241485,7.37578111934754,0.267198217933246,1.00067213896657,1.24976384863359,0.592035078618815,165.320875606808,0.167399058563412,0.0261840227799075,6.04274094179292e-05,2.99831610431237e-05,0.973725566649631
"1068","Manchester",-3250.92099669782,0.658313784316577,0,0,0.02,4,34.4327637399433,56.825306755208,0.550173885433752,32.9153449845526,7.4570875591812,0.290450869695854,0.965008105872919,0.590160117225224,0.361676670614782,329.735262651238,0.161371682384757,0.0489277442046726,2.41335101249041e-05,3.38170216958072e-05,0.951014305263507
"1069","Liverpool",-3403.11930241777,0.206325022845369,0,0,0.02,4,49.4310082298971,39.273974107987,0.493627778767142,48.0570394347073,7.48963308499544,0.30483477224157,0.977871249621438,0.263195274615952,0.190513175611811,351.34328199367,0.135901255995878,0.0286162841644942,0.000183862769804387,0.00124420733764193,0.969955645728058
"1070","Birmingham",-3239.78552765694,0.510823514530907,0,0,0.02,4,34.0298645082097,49.3725614542298,0.559050746620208,34.9345764724501,7.38600052532981,0.305730583074032,1.01565330467923,1.08531952979948,0.609782811697045,316.18405557406,0.191059524761725,0.0297557530843648,9.43125939868245e-05,0.00031932480658585,0.969830609515063
"1071","London",-3805.26570908581,0.161972858645805,0,0,0.02,4,28.550175225761,29.6163659198625,0.489455390178263,61.7010857055835,7.47033258493482,0.581228284964383,0.96915689724678,1.66829346644768,0.53066847561505,135.93867551957,0.1136596365446,0.0280468043925067,4.33977858340666e-05,5.43213884633992e-05,0.971855476433197
"1072","London",-3823.73786408918,0.13199942812156,0,0,0.02,4,22.3388349644621,24.1549321004289,0.483369195890735,189.098681891691,8.39385111722355,0.761284132234953,0.82,0.149578578277076,0.759560252318198,56.7612400879604,0.11395264832569,0.0310593375011249,4.62509243594655e-05,6.82143620285257e-05,0.968826197212487
"1073","London",-3821.05426560085,0.170175385369332,0,0,0.02,4,22.6268325826753,25.096770989086,0.485026340537376,173.390741831582,8.34410470437938,0.740240156642601,0.835555555555555,0.104460227998254,0.709337790740928,59.1327361538396,0.114154496224881,0.0293522465465841,4.69879824600696e-05,6.90036462143842e-05,0.970531761824741
"1074","London",-3818.6325290053,0.191896656407582,0,0,0.02,4,24.4854395391458,25.259011657073,0.483953340407223,136.797589334413,8.113283521423,0.686501067371185,0.851111111111111,0.00724377096499795,0.780884963193863,68.4963979826466,0.111765272276092,0.0319027387020838,6.23540101246126e-05,5.56805536189338e-05,0.967979226734173
"1075","London",-3816.47725399525,0.215713539039663,0,0,0.02,4,24.3905276308995,29.8321825737204,0.483445717083105,113.789075903536,8.08934660554314,0.641750326703271,0.866666666666666,0.0103056182615919,0.616798032380197,83.4700833268939,0.112649561117568,0.0320414073497906,4.86273451889817e-05,5.80487556951029e-05,0.967851916549325
"1076","London",-3813.53548255767,0.144375565930802,0,0,0.02,4,25.9588042936538,28.2286902065072,0.48204323012528,114.772510100877,8.044870609983,0.628481808103944,0.882222222222222,0.153744102574839,0.52972759399244,95.1837741052463,0.113748432343495,0.0301555139230459,4.43180292221709e-05,5.84582989474197e-05,0.969741709748785
"1077","London",-3810.89931435838,0.194289982765666,0,0,0.02,4,28.8458371308729,26.086654745353,0.484800250826674,96.9149074782644,7.79973490300185,0.647194800000789,0.897777777777778,0.149149909398959,0.5401989198752,97.9324576241275,0.111074780767908,0.031444158853637,4.8247195251362e-05,5.55345978867309e-05,0.968452059353225
"1078","London",-3809.11995873744,0.22725012063881,0,0,0.02,4,27.5658219121834,28.8486321202565,0.485618075514026,84.4744600043166,7.75925341844298,0.575404139962502,0.913333333333333,0.203557700713219,0.652440615680749,115.982043389378,0.113521867248593,0.0310923595850856,4.42071383756653e-05,5.62986766259367e-05,0.968807134599912
"1079","London",-3806.95103503549,0.192511712739813,0,0,0.02,4,31.0868767699357,27.059814119844,0.488027732361941,77.2500073993293,7.60825752513845,0.572956659918014,0.928888888888888,0.393789971631466,0.581074822866537,122.019509125945,0.113595100561922,0.030411300525433,3.87707302003593e-05,5.85074946956229e-05,0.96949142124967
"1080","London",-3806.09907653153,0.205996508326834,0,0,0.02,4,30.7976226930804,27.4125635830095,0.487173567002434,66.492447824676,7.47077335854191,0.587953479583488,0.944444444444444,1.24007206824072,0.588407584984884,121.916406572797,0.112729830208451,0.031357812402178,3.86833655212447e-05,5.8190514411342e-05,0.96854531371789
"1081","London",-3805.24042192574,0.125579474166602,0,0,0.02,4,29.3900111846812,28.4927431704233,0.486694534852346,65.1196485416308,7.4870984911014,0.56611962418801,0.96,1.97007170941834,0.595736471531114,125.143472886215,0.11477049265829,0.0296396484670984,4.77816867468746e-05,4.79278576091198e-05,0.970264641988547
"1082","London",-3804.93462284486,0.157062814029891,0,0,0.02,4,28.8858500835372,30.4055475275557,0.487543029583813,56.7822774999096,7.41248702606768,0.554061647642448,0.975555555555556,2.89515147784627,0.557007357848415,129.782099483808,0.115893314182685,0.0297021301573391,5.17411992979894e-05,5.14259984123267e-05,0.97019470264495
"1083","London",-3805.18346963116,0.206842642490322,0,0,0.02,4,36.2219481207599,28.3568967897405,0.487306671850625,47.8643420428093,7.1746474888862,0.516387213860433,0.991111111111113,7.93126076859888,0.55108263504146,150.908601885873,0.112634209818406,0.0301891101911838,4.54094392286516e-05,4.97981296923504e-05,0.969715682239896
"1084","London",-3805.40229743153,0.151366050697899,0,0,0.02,4,31.7575362902827,28.9157739373497,0.4882584286359,44.4323421209712,7.11900572529566,0.524560884067352,1.00666666666667,13.485262152111,0.611623808983911,132.031892699502,0.114085654359073,0.0294714891991801,4.69321583266015e-05,5.14880612909951e-05,0.970430090581202
"1085","London",-3807.08817938802,0.177072480152008,0,0,0.02,4,30.1897127661175,28.2603259714971,0.4891348555742,38.6457329351017,6.95743227019376,0.51708479617022,1.02222222222222,26.3413911244964,0.681286115360299,116.797779879175,0.113738084095305,0.0293889205472391,4.72095772664456e-05,5.50845525319841e-05,0.970508785322962
"1086","London",-3807.54025208258,0.174148190453691,0,0,0.02,4,28.7828416052377,28.5053557583861,0.488629719050795,38.824947146109,6.97036068321692,0.542090928953541,1.03777777777778,18.3450328096195,0.628542782882229,125.047112688696,0.115710402746325,0.0279223226383708,4.08048965139752e-05,5.26728975124064e-05,0.971984199567603
"1087","London",-3808.38454605066,0.222959723679027,0,0,0.02,4,31.4445109098777,26.81190684771,0.49456698321198,32.674482823514,6.7389366882368,0.555724876033051,1.05333333333334,30.1922409910284,0.619689395072221,113.842922245705,0.110083386836234,0.0280289927140463,3.9525097183489e-05,5.79341750034327e-05,0.971873548013768
"1088","London",-3808.5977585224,0.184664695108732,0,0,0.02,4,27.6693442630223,28.2602383629795,0.489547974943934,29.845930661689,6.69904142667801,0.581134541314055,1.06888888888889,37.63446841215,0.567170277881099,109.158836333428,0.112473343471087,0.0269570882949113,5.29319677708272e-05,5.00808340746228e-05,0.972939898903242
"1089","London",-3808.42661971911,0.143569210707991,0,0,0.02,4,29.8259167849456,26.9364445804255,0.489611383688515,28.4554126633421,6.60514625724343,0.603231773262247,1.08444444444445,51.0037525835551,0.359134063963242,124.351753274863,0.115060190325864,0.024795704391711,4.30592315442649e-05,5.88725528447005e-05,0.9751023638239
"1090","London",-3809.15698690643,0.101626650753633,0,0,0.02,4,30.2568642982045,26.1409400078949,0.489989113517054,24.4444718065693,6.42431096057655,0.581438719688455,1.1,64.6634748704517,0.39595910457057,108.352945213313,0.114447924035467,0.0250450957545438,5.05225152112045e-05,5.65338579415654e-05,0.974847847872303
"1091","London",-3810.31706858255,0.239478316396925,0,0,0.02,4,26.3428723571177,24.2386428354892,0.490586259416345,22.9985006407722,6.2903573149304,0.6574698011084,1.115,76.2868868239896,0.447262268793668,89.5408820677993,0.114861425215404,0.0246369379501604,4.45100047269127e-05,6.54906358589417e-05,0.975253061409253
"1092","Hastings",-1590.18974487424,0.167497878116811,0,0,0.02,4,29.7656161419955,185.441584928758,0.680484200562679,52.2675531601713,8.93581826795502,0.325827182886002,0.791,0.0252043548784152,0.553914898332514,46.6810560205925,0.394823324251774,0.0269238493622284,4.02812809035784e-06,3.83213366282224e-06,0.973068290376018
"1093","Hastings",-1588.25046654342,0.199591008756009,0,0,0.02,4,32.1117935563683,329.701726438802,0.687613932324491,49.9335710402966,9.29100489494374,0.255330045938206,0.802,0.0186354438776572,0.535149094128959,63.2787180118146,0.376050628740409,0.027149340294956,4.2082584154041e-06,5.6841196128434e-06,0.972840767327013
"1094","Hastings",-1587.87995994357,0.19622600851521,0,0,0.02,4,32.9209256303514,384.584426116071,0.687478849957835,41.7367533908973,9.20255485646716,0.269285097544481,0.817,0.0174731668161247,0.586823015382937,71.877241770689,0.384748151886978,0.0315246779963411,5.07605458494283e-06,4.44718623651008e-06,0.968465798762836
"1095","Hastings",-1586.37353326075,0.161654699705728,0,0,0.02,4,34.7395997998379,689.861709354322,0.690533669576168,38.1590391890478,9.3778850534169,0.215753961160587,0.832,0.0153953111696536,0.578162737829606,93.4800592599467,0.388548685366106,0.0305435294778609,6.84825956975309e-06,3.71022459983364e-06,0.96944591203797
"1096","Hastings",-1585.99896918058,0.147220858617453,0,0,0.02,4,34.4525535252566,835.521327727284,0.702186953021825,37.7470359159622,9.42393410771748,0.205884163517181,0.841,0.0149696005547537,0.595623574372464,100.912754651979,0.387719270880964,0.0311359177985971,7.2544719258215e-06,2.95861907176206e-06,0.968853869110406
"1097","Hastings",-1585.23771557989,0.160320389231703,0,0,0.02,4,35.6358430216463,937.624055922088,0.697423406591136,44.4764634838944,9.61513774425728,0.198093865542202,0.85,0.0135850618473942,0.607886594900523,123.591049134254,0.396904623697327,0.0225161671922411,4.18228841855056e-06,3.44001487948495e-06,0.97747621050446
"1098","Hastings",-1584.89659383775,0.185583542822164,0,0,0.02,4,34.745262184473,758.810585170668,0.697493572743905,40.9262005556003,9.47806376509542,0.215314324924555,0.871,0.0185781826138735,0.582690468164453,114.757156968847,0.394750321019381,0.0257693781482891,6.4563260319313e-06,3.85031793639627e-06,0.974220315207742
"1099","Hastings",-1584.66951508003,0.184940729693317,0,0,0.02,4,35.6457805596149,1021.38899830403,0.699152431383779,39.3656568386441,9.50994510968088,0.236772306204168,0.892,0.0180115985721256,0.477617083260573,137.511856084006,0.409668441556636,0.0258466793740489,6.16853740971656e-06,2.07438741790694e-06,0.974145077701123
"1100","Hastings",-1584.56444231372,0.24277308673493,0,0,0.02,4,35.9399315248875,348.013401241395,0.696341240773543,38.5899560779079,9.06609814280643,0.242415017625286,0.918666666666667,0.0361502849775398,0.50216520173384,110.215103814148,0.396151678172652,0.0249588913723368,5.61926577278706e-06,4.6523877133252e-06,0.975030836974177
"1101","Hastings",-1584.52975577486,0.149874343291602,0,0,0.02,4,38.2709559040637,222.842720722256,0.698397996400766,35.5727688666819,8.6882657184071,0.242274063632688,0.945333333333333,0.0552225094942987,0.458907856865467,113.581359819597,0.396622992441428,0.0260470133429507,5.68119815857246e-06,3.37377838053306e-06,0.97394393168051
"1102","Hastings",-1584.54165275913,0.257852698998771,0,0,0.02,4,38.2709558247307,222.842720961606,0.698397996379182,35.5727687882198,8.68826571698078,0.242274062915466,0.959222222222222,0.0552225092822958,0.458907855936436,113.581359831433,0.39662299335545,0.0260470133130815,5.68119815513256e-06,3.37377838378485e-06,0.97394393171038
"1103","Hastings",-1584.30461938453,0.115792444085003,0,0,0.02,4,41.9162734331369,242.316277732793,0.694225698128705,31.8918905891571,8.63895252257653,0.229120249361383,0.973111111111111,0.0593979786240424,0.532212090377358,170.513395800019,0.401767441217037,0.0279970811127713,5.07615994877044e-06,3.95835400356046e-06,0.971993884373276
"1104","Hastings",-1584.41611340545,0.187871972782822,0,0,0.02,4,45.5615911881724,261.789835123986,0.690053400197227,28.7710706496351,8.58963932654536,0.215966435607622,0.99488888888889,0.0635734485357363,0.605516323351353,227.445432524141,0.406911891008391,0.0299471487826607,4.47112176976235e-06,4.5429296129722e-06,0.970043837165957
"1105","Hastings",-1584.73351621277,0.445798580916155,0,0,0.02,4,48.1597866146127,87.4270392568242,0.696936967443777,31.3258188809689,7.79787357304627,0.303211207573596,1.01666666666667,0.20223583835419,0.256939290951513,111.701409475653,0.41080161580839,0.0215032857582179,4.05231687267926e-06,1.34664621031881e-06,0.978491315278698
"1106","Hastings",-1585.49861174277,0.237961179232554,0,0,0.02,4,49.7577058677862,77.1963054043711,0.718386993768921,37.8071481082797,7.87496451482232,0.303116806637428,1.03055555555556,0.21784548642403,0.258332902884073,92.9592543684125,0.417031393043016,0.0140415603780994,3.5128805624888e-06,1.41893106736376e-06,0.98595350781027
"1107","Hastings",-1587.23893317436,0.382831629994593,0,0,0.02,4,38.3039516242127,412.906542335664,0.68867360519712,28.2287020848387,8.85069979087917,0.2354850725276,1.04444444444444,0.0672250823904579,0.447409706947665,152.0921915877,0.400644160515059,0.0272626935061588,4.36588525515468e-06,9.42637478508217e-06,0.972723514233802
"1108","Hastings",-1587.73339030327,0.128487159299967,0,0,0.02,4,39.2114135687329,422.467275037757,0.70206160435329,29.3633491431037,8.90234663316531,0.235214706910584,1.06,0.0625334854937573,0.425712234827073,157.740106652159,0.410616859771634,0.0250521743753122,7.43619934332291e-06,1.42323610315105e-05,0.974926157064312
"1109","Hastings",-1589.15686137391,0.238487723837567,0,0,0.02,4,39.4564456370402,407.637285619645,0.725039814549946,24.2345130495027,8.69118836208588,0.218076751728309,1.07555555555556,0.0769558416348343,0.462373478258157,144.010137086652,0.393518474349217,0.0297417415121634,6.5606132495477e-06,1.93971042003768e-05,0.970232300770387
"1110","Hastings",-1591.07691322648,0.203266258513476,0,0,0.02,4,32.5543562103466,1114.11996684029,0.68287132556828,34.6585042676225,9.39704175252157,0.186352876682819,1.08777777777778,0.0542106194544623,0.63428287468999,132.704283530461,0.417060554498376,0.0215280238017454,2.11015130332916e-05,1.25899128684602e-05,0.978438284772353
"1111","Hastings",-1591.42837123064,0.31465517169422,0,0,0.02,4,38.959979475344,628.563825950782,0.725090978139136,26.1073103181321,8.96525585795054,0.161995034803228,1.1,0.0715567385951634,0.581206621333694,187.942427136272,0.399505169985655,0.0243361621006396,1.71230720113909e-05,1.09145416509171e-05,0.975635800285698
"1112","London",-3845.70951867252,0.312530755342905,0,0,0.02,4,93.2314522431346,88.6451374842727,0.50368608119823,19.0149959288612,7.31089381499087,0.01,1,0.180836031388712,0.855921967557394,1136.31672961261,0.101861266399347,0.0597534269142612,1.76056788704178e-05,1.54864367483315e-05,0.94021348097012
"1113","London",-3834.04004464956,0.229700036388844,0,0,0.02,4,84.576021244866,85.0335042346623,0.497659429509578,19.0381793425114,7.27526790418315,0.05,1,0.373165915879978,0.847338425763028,1098.9413417265,0.106373085839549,0.0600483842599124,1.70186250184849e-05,1.7442299454361e-05,0.939917154815615
"1114","London",-3823.0710947997,0.181325230627723,0,0,0.02,4,87.8359569615711,63.9454302978411,0.502078551252609,20.8264047433841,7.10793375890958,0.1,1,1.55991397324147,0.85629976873285,849.104063560132,0.104678204265854,0.0545492605039765,2.38765408222092e-05,1.95835367332224e-05,0.945407279418468
"1115","London",-3817.67014626637,0.262634734182251,0,0,0.02,4,69.3979409079456,63.8539224952563,0.494148380121022,21.9747147148997,7.16029422268647,0.15,1,1.99176198269532,0.831148294996673,857.765226964106,0.104636954753236,0.0542201882332281,2.44752565603675e-05,1.99534742809093e-05,0.94573538303593
